"country","year","iso_code","population","gdp","cement_co2","cement_co2_per_capita","co2","co2_growth_abs","co2_growth_prct","co2_including_luc","co2_including_luc_growth_abs","co2_including_luc_growth_prct","co2_including_luc_per_capita","co2_including_luc_per_gdp","co2_including_luc_per_unit_energy","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","consumption_co2_per_gdp","cumulative_cement_co2","cumulative_co2","cumulative_co2_including_luc","cumulative_coal_co2","cumulative_flaring_co2","cumulative_gas_co2","cumulative_luc_co2","cumulative_oil_co2","cumulative_other_co2","energy_per_capita","energy_per_gdp","flaring_co2","flaring_co2_per_capita","gas_co2","gas_co2_per_capita","ghg_excluding_lucf_per_capita","ghg_per_capita","land_use_change_co2","land_use_change_co2_per_capita","methane","methane_per_capita","nitrous_oxide","nitrous_oxide_per_capita","oil_co2","oil_co2_per_capita","other_co2_per_capita","other_industry_co2","primary_energy_consumption","share_global_cement_co2","share_global_co2","share_global_co2_including_luc","share_global_coal_co2","share_global_cumulative_cement_co2","share_global_cumulative_co2","share_global_cumulative_co2_including_luc","share_global_cumulative_coal_co2","share_global_cumulative_flaring_co2","share_global_cumulative_gas_co2","share_global_cumulative_luc_co2","share_global_cumulative_oil_co2","share_global_cumulative_other_co2","share_global_flaring_co2","share_global_gas_co2","share_global_luc_co2","share_global_oil_co2","share_global_other_co2","share_of_temperature_change_from_ghg","temperature_change_from_ch4","temperature_change_from_co2","temperature_change_from_ghg","temperature_change_from_n2o","total_ghg","total_ghg_excluding_lucf","trade_co2","trade_co2_share"
"Cyprus",1998,"CYP",914552,16341392384,0.74,0.809,6.59,0.294,4.669,4.65,-0.05,-1.055,5.085,0.285,0.169,7.206,0.403,0.24,0.062,0.068,9.951,10.881,0.609,16.187,127.829,98.176,2.266,0,0.013,85.364,108.971,0.392,30007.211,1.68,0,0,0.001,0.001,7.797,7.236,-1.94,-2.121,0.609,0.666,0.364,0.399,5.75,6.288,0.041,0.037,27.447,0.112,0.027,0.015,0.001,0.095,0.013,0.006,0,0,0,0.012,0.032,0.011,0,0,-0.032,0.058,0.017,0.008,0,0,0,0,6.617,7.131,3.361,50.995
"Cyprus",1999,"CYP",931236,17289793536,0.74,0.795,6.856,0.266,4.039,5.524,0.874,18.804,5.932,0.32,0.191,7.363,0.397,0.237,0.072,0.077,8.439,9.062,0.488,16.927,134.686,103.7,2.338,0,0.014,84.032,114.973,0.434,31000.758,1.67,0,0,0.001,0.001,7.953,7.568,-1.332,-1.43,0.615,0.661,0.367,0.394,6.002,6.445,0.045,0.042,28.881,0.107,0.028,0.018,0.001,0.095,0.013,0.006,0,0,0,0.012,0.032,0.011,0,0,-0.022,0.059,0.019,0.009,0,0,0,0,7.047,7.406,1.583,23.086
"Cyprus",2000,"CYP",947667,18447964160,0.763,0.805,7.102,0.246,3.584,5.665,0.14,2.541,5.978,0.307,0.187,7.494,0.385,0.235,0.117,0.124,7.704,8.129,0.418,17.689,141.788,109.365,2.455,0,0.016,82.594,121.154,0.474,31912.982,1.64,0,0,0.002,0.002,8.08,7.688,-1.437,-1.517,0.626,0.661,0.354,0.374,6.181,6.522,0.042,0.04,30.261,0.105,0.028,0.018,0.001,0.096,0.014,0.006,0,0,0,0.012,0.033,0.012,0,0,-0.027,0.06,0.019,0.009,0,0,0,0,7.285,7.657,0.602,8.47
"Cyprus",2001,"CYP",964129,19289559040,0.745,0.773,6.976,-0.126,-1.776,5.265,-0.4,-7.061,5.461,0.273,0.172,7.236,0.362,0.228,0.127,0.131,7.874,8.166,0.408,18.434,148.764,114.63,2.582,0,0.016,80.883,127.216,0.515,31725.172,1.587,0,0,0,0,7.818,7.418,-1.711,-1.775,0.646,0.671,0.372,0.386,6.063,6.288,0.043,0.042,30.61,0.098,0.027,0.017,0.001,0.096,0.014,0.006,0,0,0,0.011,0.034,0.012,0,0,-0.036,0.059,0.02,0.009,0,0,0,0,7.152,7.537,0.898,12.866
"Cyprus",2002,"CYP",981443,20131147776,0.766,0.78,7.167,0.191,2.738,7.507,2.242,42.591,7.649,0.373,0.249,7.303,0.356,0.237,0.127,0.129,8.359,8.518,0.415,19.2,155.931,122.137,2.708,0,0.017,81.223,133.437,0.568,30732.92,1.499,0,0,0,0,7.88,8.236,0.34,0.347,0.665,0.678,0.391,0.399,6.221,6.339,0.054,0.053,30.186,0.098,0.027,0.024,0.001,0.096,0.014,0.007,0,0,0,0.011,0.035,0.013,0,0,0.007,0.06,0.025,0.009,0,0,0,0,8.083,7.734,1.192,16.638
"Cyprus",2003,"CYP",999602,20821862400,0.751,0.751,7.557,0.39,5.445,7.432,-0.075,-0.999,7.435,0.357,0.232,7.56,0.363,0.236,0.127,0.127,8.577,8.58,0.412,19.951,163.488,129.569,2.835,0,0.017,81.098,140.046,0.639,32076.912,1.541,0,0,0.001,0.001,8.137,8.393,-0.125,-0.125,0.657,0.657,0.397,0.397,6.608,6.611,0.071,0.07,32.088,0.087,0.027,0.022,0.001,0.096,0.015,0.007,0.001,0,0,0.011,0.035,0.014,0,0,-0.002,0.062,0.032,0.009,0,0,0,0,8.39,8.134,1.02,13.494
"Cyprus",2004,"CYP",1017877,21975894016,0.808,0.794,7.787,0.229,3.036,8.388,0.956,12.864,8.241,0.382,0.269,7.65,0.354,0.249,0.137,0.135,9.275,9.112,0.422,20.759,171.275,137.958,2.972,0,0.018,81.7,146.809,0.716,30655.473,1.421,0,0,0.001,0.001,8.213,8.711,0.602,0.591,0.65,0.638,0.379,0.373,6.763,6.645,0.076,0.077,31.228,0.089,0.027,0.025,0.001,0.095,0.015,0.007,0.001,0,0,0.011,0.036,0.015,0,0,0.011,0.061,0.033,0.009,0,0,0,0,8.866,8.36,1.489,19.117
"Cyprus",2005,"CYP",1036156,23006189568,0.788,0.761,7.958,0.171,2.202,7.221,-1.167,-13.917,6.969,0.314,0.206,7.68,0.346,0.227,0.152,0.147,9.665,9.328,0.42,21.547,179.233,145.178,3.125,0,0.019,80.962,153.754,0.789,33741.973,1.521,0,0,0.001,0.001,8.245,8.238,-0.737,-0.712,0.637,0.615,0.366,0.353,6.944,6.702,0.07,0.072,34.993,0.081,0.027,0.021,0.001,0.095,0.015,0.008,0.001,0,0,0.011,0.037,0.015,0,0,-0.015,0.063,0.03,0.01,0,0,0,0,8.536,8.544,1.707,21.446
"Cyprus",2006,"CYP",1054425,24267407360,0.821,0.779,8.186,0.228,2.861,7.573,0.352,4.871,7.182,0.312,0.22,7.763,0.337,0.238,0.151,0.143,9.902,9.391,0.408,22.368,187.419,152.751,3.275,0,0.02,80.349,160.885,0.87,32604.191,1.418,0,0,0.001,0.001,8.323,8.309,-0.613,-0.582,0.646,0.612,0.366,0.347,7.132,6.764,0.077,0.081,34.412,0.078,0.027,0.021,0.001,0.094,0.015,0.008,0.001,0,0,0.011,0.037,0.016,0,0,-0.012,0.064,0.032,0.01,0,0,0,0,8.761,8.776,1.717,20.969
"Cyprus",2007,"CYP",1072726,25673703424,0.812,0.757,8.504,0.319,3.891,7.524,-0.049,-0.647,7.014,0.293,0.215,7.928,0.331,0.243,0.119,0.11,10.753,10.024,0.419,23.181,195.923,160.275,3.394,0,0.021,79.368,168.372,0.956,32579.771,1.363,0,0,0.001,0.001,8.494,8.289,-0.981,-0.914,0.656,0.612,0.366,0.341,7.486,6.979,0.08,0.086,34.987,0.072,0.027,0.021,0.001,0.093,0.016,0.008,0.001,0,0,0.011,0.038,0.017,0,0,-0.021,0.067,0.033,0.01,0,0,0,0,8.892,9.111,2.248,26.439
"Cyprus",2008,"CYP",1091028,26913613824,0.818,0.75,8.717,0.212,2.497,8.241,0.718,9.537,7.554,0.306,0.23,7.989,0.324,0.243,0.111,0.101,11.825,10.839,0.439,23.999,204.64,168.516,3.504,0,0.022,78.893,176.076,1.039,32822.43,1.332,0,0,0.001,0,8.552,8.511,-0.476,-0.436,0.663,0.608,0.354,0.325,7.705,7.062,0.076,0.083,35.855,0.071,0.027,0.022,0.001,0.092,0.016,0.008,0.001,0,0,0.011,0.039,0.017,0,0,-0.01,0.069,0.032,0.01,0,0,0,0,9.285,9.33,3.108,35.661
"Cyprus",2009,"CYP",1109377,26682212352,0.673,0.607,8.471,-0.245,-2.816,6.953,-1.289,-15.635,6.267,0.261,0.199,7.636,0.317,0.242,0.059,0.053,8.724,7.863,0.327,24.672,213.111,175.468,3.563,0,0.023,77.374,183.761,1.092,31506.953,1.312,0,0,0.001,0.001,8.191,7.834,-1.519,-1.369,0.664,0.599,0.365,0.329,7.685,6.927,0.048,0.054,35.004,0.057,0.027,0.019,0,0.091,0.016,0.009,0.001,0,0,0.01,0.04,0.018,0,0,-0.029,0.07,0.022,0.01,0,0,0,0,8.691,9.087,0.252,2.978
"Cyprus",2010,"CYP",1127825,27285555200,0.555,0.492,8.102,-0.369,-4.356,6.549,-0.403,-5.8,5.807,0.24,0.192,7.184,0.297,0.238,0.071,0.063,8.637,7.658,0.317,25.227,221.214,182.018,3.634,0,0.024,75.821,191.201,1.127,30146.273,1.248,0,0,0.001,0.001,8.108,7.728,-1.553,-1.377,1.099,0.975,0.377,0.335,7.441,6.597,0.031,0.035,34.056,0.044,0.024,0.017,0.001,0.088,0.016,0.009,0.001,0,0,0.01,0.04,0.018,0,0,-0.028,0.066,0.014,0.01,0,0,0,0,8.716,9.144,0.535,6.599
"Cyprus",2011,"CYP",1146492,27627898880,0.546,0.476,7.789,-0.313,-3.867,6.129,-0.42,-6.415,5.346,0.222,0.182,6.794,0.282,0.231,0.031,0.027,8.328,7.264,0.301,25.773,229.002,188.147,3.665,0,0.025,74.162,198.387,1.153,29451.955,1.221,0,0,0.001,0.001,7.694,7.29,-1.66,-1.448,1.091,0.952,0.369,0.321,7.186,6.267,0.022,0.026,33.725,0.04,0.023,0.015,0,0.086,0.017,0.009,0.001,0,0,0.01,0.041,0.017,0,0,-0.031,0.063,0.009,0.011,0,0,0,0,8.358,8.821,0.539,6.924
"Cyprus",2012,"CYP",1165402,26675451904,0.505,0.433,7.264,-0.525,-6.739,5.374,-0.756,-12.328,4.611,0.201,0.17,6.233,0.272,0.23,0.001,0.001,8.122,6.97,0.304,26.278,236.266,193.521,3.666,0,0.025,72.271,205.122,1.176,27326.793,1.185,0,0,0.001,0,7.062,6.585,-1.89,-1.622,1.023,0.877,0.363,0.311,6.735,5.779,0.02,0.023,31.605,0.036,0.021,0.013,0,0.084,0.017,0.009,0.001,0,0,0.009,0.041,0.017,0,0,-0.033,0.059,0.008,0.011,0,0,0,0,7.675,8.231,0.858,11.817
"Cyprus",2013,"CYP",1183899,24918237184,0.752,0.635,6.584,-0.68,-9.363,4.71,-0.664,-12.352,3.978,0.189,0.167,5.561,0.264,0.233,0.001,0.001,6.474,5.468,0.26,27.03,242.85,198.23,3.667,0,0.026,70.397,210.938,1.189,24232.332,1.135,0,0,0.001,0.001,6.351,5.905,-1.874,-1.583,0.987,0.833,0.329,0.278,5.817,4.913,0.011,0.013,28.278,0.052,0.019,0.012,0,0.083,0.017,0.009,0.001,0,0,0.009,0.041,0.016,0,0,-0.037,0.05,0.004,0.011,0,0,0,0,6.991,7.519,-0.11,-1.67
"Cyprus",2014,"CYP",1201807,24475580416,0.974,0.81,6.952,0.368,5.593,7.418,2.708,57.489,6.172,0.303,0.262,5.785,0.284,0.246,0.009,0.008,7.057,5.872,0.288,28.004,249.802,205.648,3.676,0,0.027,70.863,216.895,1.201,24039.48,1.156,0,0,0,0,6.559,6.76,0.465,0.387,0.983,0.818,0.323,0.269,5.957,4.956,0.01,0.012,28.294,0.065,0.02,0.018,0,0.082,0.017,0.009,0.001,0,0,0.009,0.042,0.016,0,0,0.009,0.051,0.004,0.011,0,0,0,0,8.125,7.883,0.105,1.507
"Cyprus",2015,"CYP",1219504,25312503808,0.877,0.719,6.973,0.021,0.299,5.635,-1.782,-24.028,4.621,0.223,0.193,5.718,0.275,0.239,0.015,0.012,6.672,5.471,0.264,28.881,256.775,211.283,3.691,0,0.027,69.525,222.965,1.212,24580.83,1.153,0,0,0,0,6.507,6.268,-1.338,-1.097,1.007,0.826,0.342,0.281,6.07,4.977,0.009,0.011,29.184,0.06,0.02,0.014,0,0.081,0.017,0.009,0.001,0,0,0.009,0.042,0.015,0,0,-0.024,0.051,0.004,0.011,0,0,0,0,7.644,7.936,-0.301,-4.314
"Cyprus",2016,"CYP",1237116,26976335872,0.883,0.714,7.375,0.402,5.767,7.356,1.721,30.54,5.946,0.273,0.232,5.961,0.273,0.232,0.002,0.002,6.847,5.534,0.254,29.764,264.15,218.64,3.693,0,0.027,69.507,229.441,1.225,26494.055,1.176,0,0,0,0,6.761,6.936,-0.019,-0.015,1.038,0.839,0.343,0.277,6.476,5.235,0.011,0.013,31.737,0.059,0.021,0.018,0,0.08,0.017,0.009,0.001,0,0,0.009,0.042,0.015,0,0,0,0.054,0.004,0.011,0,0,0,0,8.58,8.364,-0.528,-7.165
"Cyprus",2017,"CYP",1254273,28523085824,0.923,0.736,7.505,0.13,1.764,7.969,0.613,8.33,6.354,0.279,0.244,5.984,0.263,0.23,0.012,0.009,7.806,6.223,0.274,30.687,271.655,226.609,3.704,0,0.028,69.971,235.995,1.241,26971.416,1.143,0,0,0,0,6.784,7.139,0.464,0.37,1.058,0.843,0.351,0.28,6.554,5.225,0.013,0.016,32.596,0.061,0.021,0.02,0,0.079,0.017,0.01,0,0,0,0.009,0.042,0.015,0,0,0.011,0.054,0.005,0.011,0,0,0,0,8.955,8.509,0.301,4.005
"Cyprus",2018,"CYP",1270743,30134013952,0.848,0.667,7.323,-0.182,-2.426,6.509,-1.461,-18.327,5.122,0.216,0.2,5.763,0.243,0.226,0.054,0.042,7.788,6.129,0.258,31.535,278.978,233.117,3.758,0,0.028,69.156,242.396,1.261,26633.77,1.077,0,0,0,0,6.84,6.833,-0.814,-0.641,1.422,1.119,0.354,0.279,6.401,5.037,0.016,0.02,32.462,0.055,0.02,0.016,0,0.078,0.017,0.01,0,0,0,0.009,0.043,0.014,0,0,-0.021,0.052,0.007,0.011,0,0,0,0,8.683,8.692,0.465,6.348
"Cyprus",2019,"CYP",1286669,31800246272,0.789,0.613,7.344,0.021,0.29,6.518,0.01,0.149,5.066,0.205,0.201,5.708,0.231,0.226,0.068,0.053,7.554,5.871,0.238,32.324,286.322,239.636,3.826,0,0.028,68.33,248.857,1.286,26442.418,1.022,0,0,0,0,7.165,7.134,-0.826,-0.642,1.931,1.5,0.361,0.281,6.462,5.022,0.02,0.025,32.493,0.049,0.02,0.016,0,0.077,0.017,0.01,0,0,0,0.008,0.043,0.014,0,0,-0.022,0.052,0.008,0.012,0,0,0,0,9.18,9.219,0.21,2.855
"Cyprus",2020,"CYP",1302250,30409793536,0.882,0.678,7.015,-0.329,-4.483,6.458,-0.06,-0.928,4.959,0.212,0.228,5.387,0.231,0.248,0.056,0.043,6.4,4.915,0.21,33.207,293.337,246.094,3.882,0,0.028,67.773,254.914,1.306,22852.852,0.93,0,0,0,0,6.78,6.816,-0.557,-0.428,1.886,1.448,0.367,0.281,6.057,4.651,0.015,0.02,28.281,0.054,0.02,0.017,0,0.076,0.017,0.01,0,0,0,0.008,0.043,0.014,0,0,-0.016,0.055,0.007,0.012,0,0,0,0,8.876,8.829,-0.615,-8.761
"Cyprus",2021,"CYP",1317312,32428679168,0.879,0.667,7.17,0.155,2.216,6.635,0.177,2.74,5.037,0.205,0.222,5.443,0.221,0.24,0.159,0.121,6.679,5.071,0.206,34.085,300.508,252.728,4.041,0,0.029,67.238,261.028,1.324,23985.012,0.92,0,0,0,0,6.954,7.024,-0.536,-0.407,2.062,1.566,0.37,0.281,6.114,4.641,0.014,0.018,29.842,0.052,0.019,0.016,0.001,0.075,0.017,0.01,0.001,0,0,0.008,0.043,0.014,0,0,-0.015,0.053,0.006,0.012,0,0,0,0,9.252,9.16,-0.491,-6.847
"Cyprus",2022,"CYP",1331376,34255009792,0.88,0.661,7.198,0.027,0.378,6.742,0.107,1.615,5.064,0.197,0.213,5.406,0.21,0.227,0.123,0.092,7.026,5.277,0.205,34.965,307.705,259.47,4.164,0,0.029,66.782,267.202,1.345,25309.33,0.925,0,0,0,0,7.046,7.153,-0.456,-0.342,2.262,1.699,0.377,0.283,6.174,4.637,0.016,0.021,31.674,0.055,0.019,0.017,0.001,0.075,0.017,0.01,0.001,0,0,0.008,0.043,0.013,0,0,-0.013,0.052,0.007,0.012,0,0,0,0,9.524,9.381,-0.172,-2.386
"Czechia",1990,"CZE",10301990,146168283136,2.489,0.242,164.25,-8.08,-4.689,157.978,-8.917,-5.343,15.335,1.081,0.289,15.944,1.124,0.3,123.419,11.98,151.378,14.694,1.036,93.423,8347.135,8268.853,7288.934,0.458,158.347,31.553,803.144,2.83,53075.812,3.741,0.458,0.045,12.564,1.22,17.505,17.966,-6.272,-0.609,21.25,2.063,8.616,0.836,22.489,2.183,0.275,2.83,546.744,0.504,0.723,0.57,1.418,0.761,1.032,0.567,1.664,0.006,0.2,0.005,0.298,0.152,0.177,0.33,-0.126,0.243,1.269,0.473,0.001,0.004,0.005,0,185.084,180.334,-12.872,-7.837
"Czechia",1991,"CZE",10304419,130499461120,2.309,0.224,148.883,-15.367,-9.356,142.567,-15.412,-9.756,13.835,1.092,0.286,14.448,1.141,0.299,112.711,10.938,130.561,12.67,1,95.732,8496.019,8411.419,7401.645,0.856,170.641,25.236,822.929,4.216,48298.723,3.813,0.398,0.039,12.294,1.193,15.892,16.148,-6.317,-0.613,20.105,1.951,6.304,0.612,19.785,1.92,0.135,1.386,497.639,0.454,0.642,0.506,1.308,0.748,1.021,0.566,1.657,0.01,0.206,0.004,0.295,0.203,0.145,0.318,-0.127,0.204,0.643,0.472,0.001,0.004,0.005,0,166.4,163.762,-18.322,-12.306
"Czechia",1992,"CZE",10312449,131496648704,2.468,0.239,145.706,-3.177,-2.134,139.245,-3.322,-2.33,13.503,1.059,0.288,14.129,1.108,0.302,105.791,10.259,148.253,14.376,1.127,98.2,8641.725,8550.664,7507.436,1.253,185.362,18.776,844.106,5.367,46841.379,3.673,0.396,0.038,14.721,1.428,15.513,15.647,-6.461,-0.627,18.413,1.786,6.255,0.607,21.177,2.054,0.112,1.151,482.979,0.466,0.647,0.501,1.258,0.737,1.011,0.565,1.649,0.014,0.213,0.003,0.293,0.234,0.164,0.375,-0.123,0.23,0.533,0.47,0.001,0.004,0.005,0,161.361,159.972,2.547,1.748
"Czechia",1993,"CZE",10320402,133342961664,2.195,0.213,140.124,-5.582,-3.831,134.017,-5.228,-3.755,12.986,1.005,0.28,13.577,1.051,0.293,100.747,9.762,132.393,12.828,0.993,100.395,8781.849,8684.68,7608.183,1.631,200.68,12.668,864.484,6.477,46412.75,3.592,0.378,0.037,15.317,1.484,14.945,15.01,-6.107,-0.592,17.596,1.705,6.153,0.596,20.378,1.975,0.107,1.109,478.929,0.397,0.616,0.483,1.184,0.724,1.001,0.564,1.641,0.018,0.221,0.002,0.291,0.258,0.162,0.381,-0.123,0.221,0.513,0.468,0.001,0.004,0.005,0,154.913,154.238,-7.731,-5.517
"Czechia",1994,"CZE",10322332,139002249216,2.208,0.214,132.668,-7.456,-5.321,127.723,-6.294,-4.696,12.373,0.919,0.274,12.853,0.954,0.284,94.922,9.196,125.446,12.153,0.902,102.603,8914.516,8812.403,7703.104,1.999,214.904,7.723,884.279,7.627,45199.211,3.356,0.368,0.036,14.225,1.378,14.17,14.199,-4.945,-0.479,16.055,1.555,6.343,0.614,19.795,1.918,0.111,1.15,466.515,0.375,0.577,0.442,1.109,0.709,0.99,0.561,1.631,0.022,0.226,0.001,0.288,0.28,0.117,0.35,-0.084,0.214,0.531,0.465,0.001,0.004,0.005,0,146.562,146.265,-7.222,-5.444
"Czechia",1995,"CZE",10312040,149541601280,2.005,0.194,131.622,-1.046,-0.788,126.109,-1.614,-1.264,12.229,0.843,0.259,12.764,0.88,0.271,94.834,9.196,123.61,11.987,0.827,104.608,9046.139,8938.513,7797.938,2.361,230.535,2.21,901.94,8.757,47151.668,3.251,0.362,0.035,15.63,1.516,14.076,14.002,-5.513,-0.535,15.497,1.503,6.406,0.621,17.661,1.713,0.11,1.13,486.214,0.322,0.559,0.435,1.077,0.693,0.979,0.559,1.621,0.025,0.232,0,0.285,0.297,0.111,0.371,-0.101,0.189,0.505,0.462,0.001,0.004,0.005,0,144.388,145.153,-8.012,-6.087
"Czechia",1996,"CZE",10296139,157900111872,2.116,0.206,135.019,3.396,2.58,130.118,4.009,3.179,12.638,0.824,0.259,13.114,0.855,0.268,95.219,9.248,122.419,11.89,0.775,106.724,9181.157,9068.63,7893.157,2.711,248.576,-2.692,919.983,10.006,48847.988,3.185,0.35,0.034,18.041,1.752,14.451,14.425,-4.901,-0.476,15.666,1.522,6.517,0.633,18.043,1.752,0.121,1.249,502.922,0.333,0.557,0.43,1.055,0.679,0.968,0.557,1.611,0.027,0.24,0,0.282,0.316,0.1,0.41,-0.082,0.188,0.562,0.459,0.001,0.004,0.005,0,148.519,148.791,-12.6,-9.332
"Czechia",1997,"CZE",10280049,158827905024,2.083,0.203,130.942,-4.077,-3.02,126.66,-3.458,-2.658,12.321,0.797,0.263,12.737,0.824,0.271,90.923,8.845,118.74,11.551,0.748,108.808,9312.1,9195.29,7984.08,3.067,267.011,-6.974,937.678,11.455,46922.652,3.037,0.356,0.035,18.435,1.793,14.061,14.016,-4.282,-0.417,15.307,1.489,6.166,0.6,17.695,1.721,0.141,1.449,482.32,0.315,0.537,0.398,1.013,0.664,0.957,0.554,1.6,0.03,0.247,-0.001,0.28,0.337,0.101,0.417,-0.058,0.181,0.648,0.455,0.001,0.004,0.005,0,144.082,144.545,-12.202,-9.319
"Czechia",1998,"CZE",10265431,160364298240,2.068,0.201,125.716,-5.226,-3.991,122.384,-4.276,-3.376,11.922,0.763,0.261,12.247,0.784,0.268,83.666,8.15,114.454,11.149,0.714,110.875,9437.814,9317.673,8067.746,3.407,285.435,-10.306,957.271,13.081,45623.383,2.92,0.34,0.033,18.424,1.795,13.525,13.479,-3.332,-0.325,14.451,1.408,6.077,0.592,19.593,1.909,0.158,1.626,468.271,0.313,0.517,0.402,0.958,0.651,0.947,0.551,1.589,0.032,0.254,-0.001,0.277,0.362,0.101,0.412,-0.054,0.198,0.737,0.452,0.001,0.004,0.005,0,138.363,138.841,-11.262,-8.958
"Czechia",1999,"CZE",10251383,164728012800,1.963,0.191,116.672,-9.044,-7.194,112.879,-9.505,-7.766,11.011,0.685,0.251,11.381,0.708,0.26,75.616,7.376,110.345,10.764,0.67,112.838,9554.487,9430.553,8143.361,3.721,303.909,-14.099,975.894,14.763,43807.262,2.726,0.314,0.031,18.475,1.802,12.593,12.535,-3.793,-0.37,13.612,1.328,6.044,0.59,18.623,1.817,0.164,1.682,448.987,0.283,0.469,0.366,0.853,0.636,0.935,0.548,1.576,0.034,0.259,-0.002,0.275,0.385,0.095,0.4,-0.063,0.184,0.767,0.448,0.001,0.004,0.005,0,128.5,129.098,-6.327,-5.423
"Czechia",2000,"CZE",10236809,174309523456,1.937,0.189,127.236,10.564,9.055,123.555,10.676,9.458,12.07,0.709,0.26,12.429,0.73,0.268,86.836,8.483,120.52,11.773,0.691,114.775,9681.724,9554.107,8230.197,4.043,322.044,-17.78,994.086,16.577,46362.199,2.722,0.322,0.031,18.134,1.771,13.719,13.677,-3.681,-0.36,13.885,1.356,6.533,0.638,18.192,1.777,0.177,1.814,474.504,0.268,0.499,0.401,0.944,0.622,0.925,0.545,1.565,0.036,0.264,-0.003,0.272,0.409,0.093,0.382,-0.069,0.177,0.839,0.445,0.001,0.004,0.005,0,140.006,140.439,-6.716,-5.278
"Czechia",2001,"CZE",10231941,181753184256,1.629,0.159,127.145,-0.092,-0.072,111.535,-12.02,-9.728,10.901,0.614,0.23,12.426,0.7,0.262,84.798,8.288,122.047,11.928,0.672,116.404,9808.867,9665.643,8314.996,4.375,341.344,-33.389,1013.369,18.381,47434.898,2.67,0.332,0.032,19.3,1.886,13.726,13.184,-15.609,-1.526,13.966,1.365,6.829,0.667,19.283,1.885,0.176,1.803,485.272,0.215,0.495,0.366,0.916,0.606,0.914,0.542,1.554,0.038,0.269,-0.005,0.269,0.431,0.099,0.403,-0.328,0.186,0.845,0.441,0.001,0.004,0.005,0,134.903,140.447,-5.097,-4.009
"Czechia",2002,"CZE",10239474,187044888576,1.403,0.137,123.968,-3.177,-2.498,110.23,-1.306,-1.171,10.765,0.589,0.226,12.107,0.663,0.255,82.673,8.074,124.937,12.201,0.668,117.808,9932.836,9775.872,8397.669,4.709,359.883,-47.127,1032.622,20.145,47543.316,2.602,0.334,0.033,18.539,1.811,13.392,12.738,-13.738,-1.342,13.815,1.349,5.861,0.572,19.254,1.88,0.172,1.765,486.757,0.179,0.472,0.351,0.854,0.589,0.904,0.539,1.542,0.039,0.273,-0.007,0.267,0.45,0.103,0.375,-0.268,0.186,0.816,0.438,0.001,0.004,0.005,0,130.431,137.125,0.969,0.782
"Czechia",2003,"CZE",10248907,196327997440,1.485,0.145,127.572,3.604,2.907,113.353,3.124,2.834,11.06,0.577,0.22,12.447,0.65,0.248,83.968,8.193,120.902,11.797,0.616,119.292,10060.408,9889.226,8481.638,5.032,378.856,-61.346,1053.682,21.908,50209.617,2.621,0.323,0.031,18.974,1.851,13.753,13.041,-14.219,-1.387,13.904,1.357,5.924,0.578,21.059,2.055,0.172,1.763,514.55,0.172,0.461,0.336,0.798,0.572,0.893,0.535,1.527,0.041,0.277,-0.008,0.265,0.466,0.094,0.371,-0.234,0.199,0.798,0.434,0.001,0.004,0.005,0,133.658,140.95,-6.67,-5.228
"Czechia",2004,"CZE",10261454,208725901312,1.627,0.159,128.292,0.72,0.564,114.354,1.001,0.883,11.144,0.548,0.217,12.502,0.615,0.243,83.408,8.128,115.438,11.25,0.553,120.919,10188.699,10003.58,8565.045,5.346,397.976,-75.283,1075.721,23.692,51439.855,2.529,0.314,0.031,19.12,1.863,13.832,13.106,-13.938,-1.358,13.974,1.362,6.043,0.589,22.039,2.148,0.174,1.784,527.825,0.18,0.448,0.336,0.767,0.555,0.882,0.531,1.513,0.042,0.28,-0.01,0.264,0.48,0.092,0.362,-0.258,0.2,0.77,0.43,0.001,0.004,0.005,0,134.485,141.932,-12.854,-10.019
"Czechia",2005,"CZE",10280158,225302577152,1.625,0.158,125.691,-2.601,-2.027,111.451,-2.903,-2.539,10.841,0.495,0.214,12.227,0.558,0.242,80.604,7.841,110.373,10.736,0.49,122.544,10314.391,10115.031,8645.65,5.66,416.735,-89.523,1098.321,25.48,50547.258,2.306,0.314,0.031,18.759,1.825,13.522,12.713,-14.239,-1.385,13.599,1.323,5.963,0.58,22.6,2.198,0.174,1.788,519.632,0.168,0.424,0.323,0.698,0.539,0.87,0.528,1.497,0.044,0.283,-0.012,0.262,0.492,0.09,0.347,-0.291,0.203,0.738,0.426,0.001,0.004,0.005,0,130.695,139.006,-15.318,-12.187
"Czechia",2006,"CZE",10304594,243991789568,1.748,0.17,126.537,0.846,0.673,115.121,3.669,3.292,11.172,0.472,0.217,12.28,0.519,0.239,81.885,7.946,115.455,11.204,0.473,124.292,10440.927,10230.152,8727.534,5.996,435.15,-100.939,1120.695,27.259,51379.383,2.17,0.336,0.033,18.415,1.787,13.572,12.907,-11.417,-1.108,13.63,1.323,5.83,0.566,22.374,2.171,0.173,1.779,529.455,0.166,0.413,0.32,0.672,0.522,0.859,0.524,1.48,0.045,0.284,-0.014,0.26,0.502,0.097,0.331,-0.214,0.199,0.703,0.421,0.001,0.004,0.005,0,133.002,139.852,-11.083,-8.758
